"Entity","Code","Year","beans__dry__00000176__production__005510__tonnes"
"Ecuador","ECU",1969,37895
"Ecuador","ECU",1970,41331
"Ecuador","ECU",1971,30148
"Ecuador","ECU",1972,26038
"Ecuador","ECU",1973,31961
"Ecuador","ECU",1974,28001
"Ecuador","ECU",1975,26103
"Ecuador","ECU",1976,32000
"Ecuador","ECU",1977,26000
"Ecuador","ECU",1978,18760
"Ecuador","ECU",1979,23196
"Ecuador","ECU",1980,26275
"Ecuador","ECU",1981,29699
"Ecuador","ECU",1982,28539
"Ecuador","ECU",1983,20282
"Ecuador","ECU",1984,26055
"Ecuador","ECU",1985,24924
"Ecuador","ECU",1986,21489
"Ecuador","ECU",1987,21803
"Ecuador","ECU",1988,25572
"Ecuador","ECU",1989,31882
"Ecuador","ECU",1990,26380
"Ecuador","ECU",1991,26043
"Ecuador","ECU",1992,27663
"Ecuador","ECU",1993,29178
"Ecuador","ECU",1994,34491
"Ecuador","ECU",1995,33383
"Ecuador","ECU",1996,34617
"Ecuador","ECU",1997,35971
"Ecuador","ECU",1998,30489
"Ecuador","ECU",1999,30573
"Ecuador","ECU",2000,25882
"Ecuador","ECU",2001,29804
"Ecuador","ECU",2002,17922
"Ecuador","ECU",2003,15601
"Ecuador","ECU",2004,17603
"Ecuador","ECU",2005,23487
"Ecuador","ECU",2006,17930
"Ecuador","ECU",2007,12306
"Ecuador","ECU",2008,14623
"Ecuador","ECU",2009,11225
"Ecuador","ECU",2010,14644
"Ecuador","ECU",2011,12966
"Ecuador","ECU",2012,9990.48
"Ecuador","ECU",2013,10755
"Ecuador","ECU",2014,12550.28
"Ecuador","ECU",2015,12877.59
"Ecuador","ECU",2016,10672.45
"Ecuador","ECU",2017,19383
"Ecuador","ECU",2018,11095
"Ecuador","ECU",2019,14743.47
"Ecuador","ECU",2020,11873.49
"Ecuador","ECU",2021,17717.21
"Ecuador","ECU",2022,14672.43
"Ecuador","ECU",2023,12971.77
"Egypt","EGY",1961,910
"Egypt","EGY",1962,2000
"Egypt","EGY",1963,3000
"Egypt","EGY",1964,10000
"Egypt","EGY",1965,8000
"Egypt","EGY",1966,7000
"Egypt","EGY",1967,6000
"Egypt","EGY",1968,8000
"Egypt","EGY",1969,9000
"Egypt","EGY",1970,10000
"Egypt","EGY",1971,12000
"Egypt","EGY",1972,13000
"Egypt","EGY",1973,12000
"Egypt","EGY",1974,14000
"Egypt","EGY",1975,17000
"Egypt","EGY",1976,17000
"Egypt","EGY",1977,12971
"Egypt","EGY",1978,12419
"Egypt","EGY",1979,11137
"Egypt","EGY",1980,9905
"Egypt","EGY",1981,8626
"Egypt","EGY",1982,12182
"Egypt","EGY",1983,13000
"Egypt","EGY",1984,9000
"Egypt","EGY",1985,10000
"Egypt","EGY",1986,18000
"Egypt","EGY",1987,28000
"Egypt","EGY",1988,18500
"Egypt","EGY",1989,20511
"Egypt","EGY",1990,23618
"Egypt","EGY",1991,31342
"Egypt","EGY",1992,20182
"Egypt","EGY",1993,11000
"Egypt","EGY",1994,11610
"Egypt","EGY",1995,13880
"Egypt","EGY",1996,23442
"Egypt","EGY",1997,24000
"Egypt","EGY",1998,24500
"Egypt","EGY",1999,33183
"Egypt","EGY",2000,33019
"Egypt","EGY",2001,40645
"Egypt","EGY",2002,52908
"Egypt","EGY",2003,54730
"Egypt","EGY",2004,50355
"Egypt","EGY",2005,50360
"Egypt","EGY",2006,54140
"Egypt","EGY",2007,60790
"Egypt","EGY",2008,96413
"Egypt","EGY",2009,65866
"Egypt","EGY",2010,52904
"Egypt","EGY",2011,100622
"Egypt","EGY",2012,69486
"Egypt","EGY",2013,90958
"Egypt","EGY",2014,127112
"Egypt","EGY",2015,128428
"Egypt","EGY",2016,81456
"Egypt","EGY",2017,145873
"Egypt","EGY",2018,122870
"Egypt","EGY",2019,145690
"Egypt","EGY",2020,125200
"Egypt","EGY",2021,170236.92
"Egypt","EGY",2022,176502
"Egypt","EGY",2023,174178.12
"El Salvador","SLV",1961,10479
"El Salvador","SLV",1962,18352
"El Salvador","SLV",1963,14462
"El Salvador","SLV",1964,12378
"El Salvador","SLV",1965,16546
"El Salvador","SLV",1966,15462
"El Salvador","SLV",1967,17486
"El Salvador","SLV",1968,21270
"El Salvador","SLV",1969,26287
"El Salvador","SLV",1970,29877
"El Salvador","SLV",1971,34500
"El Salvador","SLV",1972,27402
"El Salvador","SLV",1973,37476
"El Salvador","SLV",1974,33681
"El Salvador","SLV",1975,39643
"El Salvador","SLV",1976,40024
"El Salvador","SLV",1977,33743
"El Salvador","SLV",1978,42918
"El Salvador","SLV",1979,46521
"El Salvador","SLV",1980,39000
"El Salvador","SLV",1981,38264
"El Salvador","SLV",1982,38180
"El Salvador","SLV",1983,42241
"El Salvador","SLV",1984,48576
"El Salvador","SLV",1985,34555
"El Salvador","SLV",1986,49680
"El Salvador","SLV",1987,24564
"El Salvador","SLV",1988,57040
"El Salvador","SLV",1989,44574
"El Salvador","SLV",1990,52670
"El Salvador","SLV",1991,67234
"El Salvador","SLV",1992,61948
"El Salvador","SLV",1993,62141
"El Salvador","SLV",1994,61378
"El Salvador","SLV",1995,51138
"El Salvador","SLV",1996,59105
"El Salvador","SLV",1997,67507
"El Salvador","SLV",1998,46603
"El Salvador","SLV",1999,66484
"El Salvador","SLV",2000,68163
"El Salvador","SLV",2001,74934
"El Salvador","SLV",2002,82648
"El Salvador","SLV",2003,83484
"El Salvador","SLV",2004,84300
"El Salvador","SLV",2005,65110
"El Salvador","SLV",2006,90742
"El Salvador","SLV",2007,71181
"El Salvador","SLV",2008,95255
"El Salvador","SLV",2009,80110
"El Salvador","SLV",2010,71294
"El Salvador","SLV",2011,64835
"El Salvador","SLV",2012,107811
"El Salvador","SLV",2013,117807
"El Salvador","SLV",2014,120795
"El Salvador","SLV",2015,96291
"El Salvador","SLV",2016,120649
"El Salvador","SLV",2017,94400.95
"El Salvador","SLV",2018,92999
"El Salvador","SLV",2019,100473
"El Salvador","SLV",2020,85559.95
"El Salvador","SLV",2021,104673.84
"El Salvador","SLV",2022,91069
"El Salvador","SLV",2023,98386.68
"Eritrea","ERI",1993,3283.34
"Eritrea","ERI",1994,3595
"Eritrea","ERI",1995,2866.48
"Eritrea","ERI",1996,2601.68
"Eritrea","ERI",1997,2255.84
"Eritrea","ERI",1998,695
"Eritrea","ERI",1999,3301
"Eritrea","ERI",2000,1420
"Eritrea","ERI",2001,4022
"Eritrea","ERI",2002,445
"Eritrea","ERI",2003,286
"Eritrea","ERI",2004,603
"Eritrea","ERI",2005,188
"Eritrea","ERI",2006,52
"Eritrea","ERI",2007,10
"Eritrea","ERI",2008,3.8
"Eritrea","ERI",2009,321
"Eritrea","ERI",2010,189.25
"Eritrea","ERI",2011,197.58
"Eritrea","ERI",2012,199.29
"Eritrea","ERI",2013,199.29
"Eritrea","ERI",2014,101.75
"Eritrea","ERI",2015,106.45
"Eritrea","ERI",2016,135.83
"Eritrea","ERI",2017,114.67
"Eritrea","ERI",2018,118.98
"Eritrea","ERI",2019,123.16
"Eritrea","ERI",2020,118.94
"Eritrea","ERI",2021,120.36
"Eritrea","ERI",2022,120.82
"Eritrea","ERI",2023,120.04
"Estonia","EST",1992,61
"Estonia","EST",1993,386
"Estonia","EST",1994,318
"Estonia","EST",1995,394
"Estonia","EST",1996,1068
"Estonia","EST",1997,5548
"Estonia","EST",1998,1516
"Estonia","EST",1999,820
"Estonia","EST",2000,1321
"Estonia","EST",2001,1486
"Estonia","EST",2002,187
"Estonia","EST",2003,258
"Estonia","EST",2004,60
"Estonia","EST",2005,35
"Estonia","EST",2006,43
"Estonia","EST",2007,119
"Estonia","EST",2008,108
"Estonia","EST",2009,123
"Estonia","EST",2010,402
"Estonia","EST",2011,80
"Estonia","EST",2012,23
"Estonia","EST",2013,628
"Estonia","EST",2014,5300
"Estonia","EST",2015,27700
"Estonia","EST",2016,37112
"Estonia","EST",2017,25465
"Eswatini","SWZ",1961,906
"Eswatini","SWZ",1962,1000
"Eswatini","SWZ",1963,454
"Eswatini","SWZ",1964,499
"Eswatini","SWZ",1965,500
"Eswatini","SWZ",1966,517
"Eswatini","SWZ",1967,508
"Eswatini","SWZ",1968,408
"Eswatini","SWZ",1969,889
"Eswatini","SWZ",1970,850
"Eswatini","SWZ",1971,870
"Eswatini","SWZ",1972,1334
"Eswatini","SWZ",1973,814
"Eswatini","SWZ",1974,778
"Eswatini","SWZ",1975,1209
"Eswatini","SWZ",1976,1018
"Eswatini","SWZ",1977,694
"Eswatini","SWZ",1978,575
"Eswatini","SWZ",1979,1130
"Eswatini","SWZ",1980,322
"Eswatini","SWZ",1981,883
"Eswatini","SWZ",1982,404
"Eswatini","SWZ",1983,534
"Eswatini","SWZ",1984,652
"Eswatini","SWZ",1985,1545
"Eswatini","SWZ",1986,2970
"Eswatini","SWZ",1987,3000
"Eswatini","SWZ",1988,4132
"Eswatini","SWZ",1989,4264
"Eswatini","SWZ",1990,1498
"Eswatini","SWZ",1991,1400
"Eswatini","SWZ",1992,1500
"Eswatini","SWZ",1993,2000
"Eswatini","SWZ",1994,2500
"Eswatini","SWZ",1995,3343
"Eswatini","SWZ",1996,4000
"Eswatini","SWZ",1997,4958
"Eswatini","SWZ",1998,4500
"Eswatini","SWZ",1999,2900
"Eswatini","SWZ",2000,1516
"Eswatini","SWZ",2001,1200
"Eswatini","SWZ",2002,1050.12
"Eswatini","SWZ",2003,850
"Eswatini","SWZ",2004,747.03
"Eswatini","SWZ",2005,815
"Eswatini","SWZ",2006,1100
"Eswatini","SWZ",2007,950
"Eswatini","SWZ",2008,975
"Eswatini","SWZ",2009,1050
"Eswatini","SWZ",2010,1100
"Eswatini","SWZ",2011,1055.86
"Eswatini","SWZ",2012,1000
"Eswatini","SWZ",2013,1000
"Eswatini","SWZ",2014,904.92
"Eswatini","SWZ",2015,786.99
"Eswatini","SWZ",2016,700
"Eswatini","SWZ",2017,750
"Eswatini","SWZ",2018,745.66
"Eswatini","SWZ",2019,725.99
"Eswatini","SWZ",2020,705.3
"Eswatini","SWZ",2021,725.65
"Eswatini","SWZ",2022,718.98
"Eswatini","SWZ",2023,716.64
"Ethiopia","ETH",1993,31592
"Ethiopia","ETH",1994,26800
"Ethiopia","ETH",1995,43102
"Ethiopia","ETH",1996,109104
"Ethiopia","ETH",1997,96652
"Ethiopia","ETH",1998,77590
"Ethiopia","ETH",1999,125237
"Ethiopia","ETH",2000,147210
"Ethiopia","ETH",2001,210961
"Ethiopia","ETH",2002,98674
"Ethiopia","ETH",2003,117499
"Ethiopia","ETH",2004,172153
"Ethiopia","ETH",2005,211347
"Ethiopia","ETH",2006,138422
"Ethiopia","ETH",2007,326678.94
"Ethiopia","ETH",2008,409104.06
"Ethiopia","ETH",2009,509612.56
"Ethiopia","ETH",2010,438825.8
"Ethiopia","ETH",2011,509697.34
"Ethiopia","ETH",2012,613088.3
"Ethiopia","ETH",2013,597564.5
"Ethiopia","ETH",2014,658954
"Ethiopia","ETH",2015,899943.94
"Ethiopia","ETH",2016,869847
"Ethiopia","ETH",2017,825422.7
"Ethiopia","ETH",2018,563921.5
"Ethiopia","ETH",2019,485547.1
"Ethiopia","ETH",2020,552564
"Ethiopia","ETH",2021,584158
"Ethiopia","ETH",2022,621905.3
"Ethiopia","ETH",2023,616857.8
"Ethiopia (former)","OWID_ERE",1961,60700
"Ethiopia (former)","OWID_ERE",1962,61600
"Ethiopia (former)","OWID_ERE",1963,61600
"Ethiopia (former)","OWID_ERE",1964,63200
"Ethiopia (former)","OWID_ERE",1965,64800
"Ethiopia (former)","OWID_ERE",1966,44000
"Ethiopia (former)","OWID_ERE",1967,45000
"Ethiopia (former)","OWID_ERE",1968,45000
"Ethiopia (former)","OWID_ERE",1969,46000
"Ethiopia (former)","OWID_ERE",1970,47000
"Ethiopia (former)","OWID_ERE",1971,48000
"Ethiopia (former)","OWID_ERE",1972,53000
"Ethiopia (former)","OWID_ERE",1973,55000
"Ethiopia (former)","OWID_ERE",1974,51100
"Ethiopia (former)","OWID_ERE",1975,32750
"Ethiopia (former)","OWID_ERE",1976,45920
"Ethiopia (former)","OWID_ERE",1977,31870
"Ethiopia (former)","OWID_ERE",1978,14800
"Ethiopia (former)","OWID_ERE",1979,26560
"Ethiopia (former)","OWID_ERE",1980,25531
"Ethiopia (former)","OWID_ERE",1981,19653
"Ethiopia (former)","OWID_ERE",1982,11752
"Ethiopia (former)","OWID_ERE",1983,36683
"Ethiopia (former)","OWID_ERE",1984,41826
"Ethiopia (former)","OWID_ERE",1985,26940
"Ethiopia (former)","OWID_ERE",1986,23338
"Ethiopia (former)","OWID_ERE",1987,33929
"Ethiopia (former)","OWID_ERE",1988,47239
"Ethiopia (former)","OWID_ERE",1989,70962
"Ethiopia (former)","OWID_ERE",1990,81260
"Ethiopia (former)","OWID_ERE",1991,138493
"Ethiopia (former)","OWID_ERE",1992,46446
"Europe",NA,1961,1114016
"Europe",NA,1962,944215
"Europe",NA,1963,1040061
"Europe",NA,1964,1049477
"Europe",NA,1965,910451
"Europe",NA,1966,1085936
"Europe",NA,1967,1015551
"Europe",NA,1968,860111
"Europe",NA,1969,939577
"Europe",NA,1970,923936
"Europe",NA,1971,911206
"Europe",NA,1972,801617
"Europe",NA,1973,891028
"Europe",NA,1974,802572
"Europe",NA,1975,781506
"Europe",NA,1976,710503
"Europe",NA,1977,802623
"Europe",NA,1978,805508
"Europe",NA,1979,773271
"Europe",NA,1980,676854
"Europe",NA,1981,723988
"Europe",NA,1982,815378
"Europe",NA,1983,865893
"Europe",NA,1984,855717
"Europe",NA,1985,816915
"Europe",NA,1986,773994
"Europe",NA,1987,630113
"Europe",NA,1988,611868
"Europe",NA,1989,708211
"Europe",NA,1990,469681
"Europe",NA,1991,550083.5
"Europe",NA,1992,519146.72
"Europe",NA,1993,489432.44
"Europe",NA,1994,437845.62
"Europe",NA,1995,533335.4
"Europe",NA,1996,533799.6
"Europe",NA,1997,668657.1
"Europe",NA,1998,589714.3
"Europe",NA,1999,551876.94
"Europe",NA,2000,496323.44
"Europe",NA,2001,614912.44
"Europe",NA,2002,581541.8
"Europe",NA,2003,435113.03
"Europe",NA,2004,489818.53
"Europe",NA,2005,458487.2
"Europe",NA,2006,381892
"Europe",NA,2007,327894.84
"Europe",NA,2008,393500.84
"Europe",NA,2009,433792.6
"Europe",NA,2010,410681
"Europe",NA,2011,433102.4
"Europe",NA,2012,450796.34
"Europe",NA,2013,478917.75
"Europe",NA,2014,686043
"Europe",NA,2015,888860.94
"Europe",NA,2016,897081.6
"Europe",NA,2017,1018616.44
"Europe",NA,2018,380964.97
"Europe",NA,2019,370755.56
"Europe",NA,2020,387595.16
"Europe",NA,2021,412703.16
"Europe",NA,2022,395286.16
"Europe",NA,2023,341691.62
"Europe (FAO)",NA,1961,1113290
"Europe (FAO)",NA,1962,943499
"Europe (FAO)",NA,1963,1040010
"Europe (FAO)",NA,1964,1049441
"Europe (FAO)",NA,1965,909720
"Europe (FAO)",NA,1966,1086111
"Europe (FAO)",NA,1967,1016721
"Europe (FAO)",NA,1968,860257
"Europe (FAO)",NA,1969,939853
"Europe (FAO)",NA,1970,924641
"Europe (FAO)",NA,1971,911883
"Europe (FAO)",NA,1972,802424
"Europe (FAO)",NA,1973,893381
"Europe (FAO)",NA,1974,805536
"Europe (FAO)",NA,1975,784545
"Europe (FAO)",NA,1976,711692
"Europe (FAO)",NA,1977,803942
"Europe (FAO)",NA,1978,807819
"Europe (FAO)",NA,1979,775106
"Europe (FAO)",NA,1980,678137
"Europe (FAO)",NA,1981,724836
"Europe (FAO)",NA,1982,817279
"Europe (FAO)",NA,1983,867023
"Europe (FAO)",NA,1984,856473
"Europe (FAO)",NA,1985,818109
"Europe (FAO)",NA,1986,774958
"Europe (FAO)",NA,1987,630909
"Europe (FAO)",NA,1988,613326
"Europe (FAO)",NA,1989,709660
"Europe (FAO)",NA,1990,470210
"Europe (FAO)",NA,1991,551157.5
"Europe (FAO)",NA,1992,519210.72
"Europe (FAO)",NA,1993,489655.44
"Europe (FAO)",NA,1994,437786.62
"Europe (FAO)",NA,1995,533422.4
"Europe (FAO)",NA,1996,535428.6
"Europe (FAO)",NA,1997,671025.1
"Europe (FAO)",NA,1998,591298.3
"Europe (FAO)",NA,1999,553281.94
"Europe (FAO)",NA,2000,496143.47
"Europe (FAO)",NA,2001,614722.44
"Europe (FAO)",NA,2002,581351.8
"Europe (FAO)",NA,2003,434913.03
"Europe (FAO)",NA,2004,489632.53
"Europe (FAO)",NA,2005,458272.2
"Europe (FAO)",NA,2006,381686
"Europe (FAO)",NA,2007,327702.84
"Europe (FAO)",NA,2008,393292.84
"Europe (FAO)",NA,2009,433574.6
"Europe (FAO)",NA,2010,410488
"Europe (FAO)",NA,2011,432871.4
"Europe (FAO)",NA,2012,450600.34
"Europe (FAO)",NA,2013,478730.75
"Europe (FAO)",NA,2014,685833
"Europe (FAO)",NA,2015,888652.94
"Europe (FAO)",NA,2016,896934.6
"Europe (FAO)",NA,2017,1018535.44
"Europe (FAO)",NA,2018,380964.97
"Europe (FAO)",NA,2019,370755.56
"Europe (FAO)",NA,2020,387595.16
"Europe (FAO)",NA,2021,412703.2
"Europe (FAO)",NA,2022,395286.16
"Europe (FAO)",NA,2023,341691.62
"European Union (27)",NA,1961,815755
"European Union (27)",NA,1962,645188
"European Union (27)",NA,1963,743677
"European Union (27)",NA,1964,736547
"European Union (27)",NA,1965,650051
"European Union (27)",NA,1966,784041
"European Union (27)",NA,1967,728927
"European Union (27)",NA,1968,610706
"European Union (27)",NA,1969,673666
"European Union (27)",NA,1970,651238
"European Union (27)",NA,1971,640257
"European Union (27)",NA,1972,561077
"European Union (27)",NA,1973,589830
"European Union (27)",NA,1974,528001
"European Union (27)",NA,1975,536253
"European Union (27)",NA,1976,473795
"European Union (27)",NA,1977,503658
"European Union (27)",NA,1978,561339
"European Union (27)",NA,1979,524433
"European Union (27)",NA,1980,463414
"European Union (27)",NA,1981,506693
"European Union (27)",NA,1982,567907
"European Union (27)",NA,1983,552364
"European Union (27)",NA,1984,571381
"European Union (27)",NA,1985,530036
"European Union (27)",NA,1986,511546
"European Union (27)",NA,1987,414242
"European Union (27)",NA,1988,411508
"European Union (27)",NA,1989,419451
"European Union (27)",NA,1990,298449
"European Union (27)",NA,1991,305496.5
"European Union (27)",NA,1992,269426.72
"European Union (27)",NA,1993,254401.55
"European Union (27)",NA,1994,226509.84
"European Union (27)",NA,1995,278125.38
"European Union (27)",NA,1996,235825.62
"European Union (27)",NA,1997,253983.11
"European Union (27)",NA,1998,246115.3
"European Union (27)",NA,1999,242189.94
"European Union (27)",NA,2000,174603.45
"European Union (27)",NA,2001,193239.42
"European Union (27)",NA,2002,190114.8
"European Union (27)",NA,2003,175416.03
"European Union (27)",NA,2004,186003.52
"European Union (27)",NA,2005,166714.2
"European Union (27)",NA,2006,139516
"European Union (27)",NA,2007,127769.83
"European Union (27)",NA,2008,121451.26
"European Union (27)",NA,2009,119896.586
"European Union (27)",NA,2010,128907.99
"European Union (27)",NA,2011,133281.4
"European Union (27)",NA,2012,122553.29
"European Union (27)",NA,2013,141567.19
"European Union (27)",NA,2014,215963.16
"European Union (27)",NA,2015,442186.94
"European Union (27)",NA,2016,491434.22
"European Union (27)",NA,2017,536421.9
"European Union (27) (FAO)",NA,1961,816553
"European Union (27) (FAO)",NA,1962,646047
"European Union (27) (FAO)",NA,1963,744545
"European Union (27) (FAO)",NA,1964,738035
"European Union (27) (FAO)",NA,1965,651098
"European Union (27) (FAO)",NA,1966,785334
"European Union (27) (FAO)",NA,1967,731113
"European Union (27) (FAO)",NA,1968,611766
"European Union (27) (FAO)",NA,1969,674958
"European Union (27) (FAO)",NA,1970,652705
"European Union (27) (FAO)",NA,1971,641798
"European Union (27) (FAO)",NA,1972,562646
"European Union (27) (FAO)",NA,1973,592589
"European Union (27) (FAO)",NA,1974,531473
"European Union (27) (FAO)",NA,1975,540105
"European Union (27) (FAO)",NA,1976,475644
"European Union (27) (FAO)",NA,1977,505485
"European Union (27) (FAO)",NA,1978,564077
"European Union (27) (FAO)",NA,1979,526624
"European Union (27) (FAO)",NA,1980,465042
"European Union (27) (FAO)",NA,1981,508024
"European Union (27) (FAO)",NA,1982,570367
"European Union (27) (FAO)",NA,1983,554294
"European Union (27) (FAO)",NA,1984,573037
"European Union (27) (FAO)",NA,1985,532230
"European Union (27) (FAO)",NA,1986,513770
"European Union (27) (FAO)",NA,1987,417138
"European Union (27) (FAO)",NA,1988,413806
"European Union (27) (FAO)",NA,1989,422100
"European Union (27) (FAO)",NA,1990,300278
"European Union (27) (FAO)",NA,1991,307410.5
"European Union (27) (FAO)",NA,1992,271160.72
"European Union (27) (FAO)",NA,1993,255589.53
"European Union (27) (FAO)",NA,1994,227250.83
"European Union (27) (FAO)",NA,1995,279072.38
"European Union (27) (FAO)",NA,1996,238054.62
"European Union (27) (FAO)",NA,1997,256751.11
"European Union (27) (FAO)",NA,1998,247879.3
"European Union (27) (FAO)",NA,1999,243784.94
"European Union (27) (FAO)",NA,2000,174603.45
"European Union (27) (FAO)",NA,2001,193239.42
"European Union (27) (FAO)",NA,2002,190114.8
"European Union (27) (FAO)",NA,2003,175416.03
"European Union (27) (FAO)",NA,2004,186003.52
"European Union (27) (FAO)",NA,2005,166714.2
"European Union (27) (FAO)",NA,2006,139516
"European Union (27) (FAO)",NA,2007,127769.83
"European Union (27) (FAO)",NA,2008,121451.26
"European Union (27) (FAO)",NA,2009,119896.6
"European Union (27) (FAO)",NA,2010,128907.99
"European Union (27) (FAO)",NA,2011,133281.42
"European Union (27) (FAO)",NA,2012,122553.3
"European Union (27) (FAO)",NA,2013,141567.19
"European Union (27) (FAO)",NA,2014,215963.16
"European Union (27) (FAO)",NA,2015,442186.94
"European Union (27) (FAO)",NA,2016,491434.22
"European Union (27) (FAO)",NA,2017,536421.9
"France","FRA",1961,86770
"France","FRA",1962,68100
"France","FRA",1963,88740
"France","FRA",1964,57330
"France","FRA",1965,58040
"France","FRA",1966,66850
"France","FRA",1967,47240
"France","FRA",1968,57060
"France","FRA",1969,44780
"France","FRA",1970,52350
"France","FRA",1971,40430
"France","FRA",1972,29660
"France","FRA",1973,32130
"France","FRA",1974,25860
"France","FRA",1975,29102
"France","FRA",1976,20370
"France","FRA",1977,43540
"France","FRA",1978,45800
"France","FRA",1979,33000
"France","FRA",1980,29000
"France","FRA",1981,28000
"France","FRA",1982,32000
"France","FRA",1983,21000
"France","FRA",1984,15900
"France","FRA",1985,17000
"France","FRA",1986,16000
"France","FRA",1987,15600
"France","FRA",1988,14600
"France","FRA",1989,11000
"France","FRA",1990,6793
"France","FRA",1991,7965.5
"France","FRA",1992,10131.1
"France","FRA",1993,9423.6
"France","FRA",1994,8511
"France","FRA",1995,9339.4
"France","FRA",1996,8227.2
"France","FRA",1997,8465.4
"France","FRA",1998,7953
"France","FRA",1999,9542.6
"France","FRA",2000,8860
"France","FRA",2001,8901.4
"France","FRA",2002,8693
"France","FRA",2003,9224.3
"France","FRA",2004,7648
"France","FRA",2005,8974
"France","FRA",2006,8055
"France","FRA",2007,6690.7
"France","FRA",2008,6142
"France","FRA",2009,4892.3
"France","FRA",2010,7521
"France","FRA",2011,6884.8
"France","FRA",2012,7395
"France","FRA",2013,7542
"France","FRA",2014,8022
"France","FRA",2015,9286
"France","FRA",2016,7785
"France","FRA",2017,11047
"Georgia","GEO",1992,6000
"Georgia","GEO",1993,6400
"Georgia","GEO",1994,10100
"Georgia","GEO",1995,14300
"Georgia","GEO",1996,21700
"Georgia","GEO",1997,10100
"Georgia","GEO",1998,9200
"Georgia","GEO",1999,9400
"Georgia","GEO",2000,2646
"Georgia","GEO",2001,9963.6
"Georgia","GEO",2002,10601
"Georgia","GEO",2003,12132
"Georgia","GEO",2004,16494
"Georgia","GEO",2005,22966
"Georgia","GEO",2006,7600
"Georgia","GEO",2007,10500
"Georgia","GEO",2008,11600
"Georgia","GEO",2009,10200
"Georgia","GEO",2010,5800
"Georgia","GEO",2011,8900
"Georgia","GEO",2012,9600
"Georgia","GEO",2013,10500
"Georgia","GEO",2014,7600
"Georgia","GEO",2015,5500
"Georgia","GEO",2016,5800
"Georgia","GEO",2017,5700
"Georgia","GEO",2018,5800
"Georgia","GEO",2019,5900
"Georgia","GEO",2020,5200
"Georgia","GEO",2021,4200
"Georgia","GEO",2022,2900
"Georgia","GEO",2023,3700
"Germany","DEU",1961,12693
"Germany","DEU",1962,15787
"Germany","DEU",1963,16938
"Germany","DEU",1964,10626
"Germany","DEU",1965,8656
"Germany","DEU",1966,8466
"Germany","DEU",1967,9500
