"Entity","Code","Year","avocados__00000572__production__005510__tonnes"
"French Polynesia","PYF",1975,0
"French Polynesia","PYF",1976,0
"French Polynesia","PYF",1977,0
"French Polynesia","PYF",1978,0
"French Polynesia","PYF",1979,0
"French Polynesia","PYF",1980,0
"French Polynesia","PYF",1981,0
"French Polynesia","PYF",1982,0
"French Polynesia","PYF",1983,0
"French Polynesia","PYF",1984,0
"French Polynesia","PYF",1985,0
"French Polynesia","PYF",1986,0
"French Polynesia","PYF",1987,28
"French Polynesia","PYF",1988,37
"French Polynesia","PYF",1989,57
"French Polynesia","PYF",1990,57
"French Polynesia","PYF",1991,61
"French Polynesia","PYF",1992,40
"French Polynesia","PYF",1993,50
"French Polynesia","PYF",1994,62
"French Polynesia","PYF",1995,70
"French Polynesia","PYF",1996,65.57
"French Polynesia","PYF",1997,78
"French Polynesia","PYF",1998,67
"French Polynesia","PYF",1999,70
"French Polynesia","PYF",2000,73.87
"French Polynesia","PYF",2001,76.37
"French Polynesia","PYF",2002,78.85
"French Polynesia","PYF",2003,81.31
"French Polynesia","PYF",2004,84.57
"French Polynesia","PYF",2005,87.05
"French Polynesia","PYF",2006,89.23
"French Polynesia","PYF",2007,91.86
"French Polynesia","PYF",2008,94.5
"French Polynesia","PYF",2009,97.17
"French Polynesia","PYF",2010,99.87
"French Polynesia","PYF",2011,100
"French Polynesia","PYF",2012,105
"French Polynesia","PYF",2013,110
"French Polynesia","PYF",2014,110
"French Polynesia","PYF",2015,113.91
"French Polynesia","PYF",2016,116.75
"French Polynesia","PYF",2017,119.6
"French Polynesia","PYF",2018,122.5
"French Polynesia","PYF",2019,127
"French Polynesia","PYF",2020,100
"French Polynesia","PYF",2021,151
"French Polynesia","PYF",2022,130
"French Polynesia","PYF",2023,135.22
"Germany","DEU",2018,0
"Germany","DEU",2019,0
"Germany","DEU",2020,0
"Germany","DEU",2021,0
"Germany","DEU",2022,0
"Germany","DEU",2023,0
"Ghana","GHA",1961,4000
"Ghana","GHA",1962,4000
"Ghana","GHA",1963,4000
"Ghana","GHA",1964,4000
"Ghana","GHA",1965,3861
"Ghana","GHA",1966,4064
"Ghana","GHA",1967,3759
"Ghana","GHA",1968,4000
"Ghana","GHA",1969,4000
"Ghana","GHA",1970,4000
"Ghana","GHA",1971,4000
"Ghana","GHA",1972,4000
"Ghana","GHA",1973,4000
"Ghana","GHA",1974,4000
"Ghana","GHA",1975,4000
"Ghana","GHA",1976,4000
"Ghana","GHA",1977,4000
"Ghana","GHA",1978,4000
"Ghana","GHA",1979,4000
"Ghana","GHA",1980,4000
"Ghana","GHA",1981,4000
"Ghana","GHA",1982,4500
"Ghana","GHA",1983,4000
"Ghana","GHA",1984,4300
"Ghana","GHA",1985,4500
"Ghana","GHA",1986,5000
"Ghana","GHA",1987,5500
"Ghana","GHA",1988,5700
"Ghana","GHA",1989,5800
"Ghana","GHA",1990,5900
"Ghana","GHA",1991,6000
"Ghana","GHA",1992,6100
"Ghana","GHA",1993,6200
"Ghana","GHA",1994,6267.96
"Ghana","GHA",1995,6300
"Ghana","GHA",1996,6441.94
"Ghana","GHA",1997,6534.9
"Ghana","GHA",1998,6627.18
"Ghana","GHA",1999,6717.94
"Ghana","GHA",2000,6832.32
"Ghana","GHA",2001,6935.69
"Ghana","GHA",2002,6918.96
"Ghana","GHA",2003,7083.86
"Ghana","GHA",2004,7224.23
"Ghana","GHA",2005,7371.27
"Ghana","GHA",2006,7350
"Ghana","GHA",2007,7900
"Ghana","GHA",2008,8000
"Ghana","GHA",2009,8117.53
"Ghana","GHA",2010,8271.71
"Ghana","GHA",2011,8500
"Ghana","GHA",2012,8750
"Ghana","GHA",2013,8703.52
"Ghana","GHA",2014,8700
"Ghana","GHA",2015,8801.59
"Ghana","GHA",2016,8949.59
"Ghana","GHA",2017,9090.98
"Ghana","GHA",2018,9212.29
"Ghana","GHA",2019,9316.76
"Ghana","GHA",2020,9419.23
"Ghana","GHA",2021,9463.32
"Ghana","GHA",2022,9399.77
"Ghana","GHA",2023,9427.44
"Greece","GRC",1961,0
"Greece","GRC",1962,0
"Greece","GRC",1963,0
"Greece","GRC",1964,0
"Greece","GRC",1965,0
"Greece","GRC",1966,0
"Greece","GRC",1967,0
"Greece","GRC",1968,0
"Greece","GRC",1969,0
"Greece","GRC",1970,0
"Greece","GRC",1971,0
"Greece","GRC",1972,0
"Greece","GRC",1973,0
"Greece","GRC",1974,0
"Greece","GRC",1975,0
"Greece","GRC",1976,0
"Greece","GRC",1977,0
"Greece","GRC",1978,0
"Greece","GRC",1979,0
"Greece","GRC",1980,0
"Greece","GRC",1981,500
"Greece","GRC",1982,500
"Greece","GRC",1983,500
"Greece","GRC",1984,500
"Greece","GRC",1985,746
"Greece","GRC",1986,565
"Greece","GRC",1987,488
"Greece","GRC",1988,941
"Greece","GRC",1989,727
"Greece","GRC",1990,812
"Greece","GRC",1991,1608
"Greece","GRC",1992,1678
"Greece","GRC",1993,1944
"Greece","GRC",1994,2010
"Greece","GRC",1995,1453
"Greece","GRC",1996,1511
"Greece","GRC",1997,1562
"Greece","GRC",1998,1544
"Greece","GRC",1999,1473
"Greece","GRC",2000,1925
"Greece","GRC",2001,1471.22
"Greece","GRC",2002,1578.34
"Greece","GRC",2003,1596.26
"Greece","GRC",2004,1635
"Greece","GRC",2005,1537.66
"Greece","GRC",2006,1534
"Greece","GRC",2007,1538
"Greece","GRC",2008,1426.74
"Greece","GRC",2009,1426.73
"Greece","GRC",2010,1431.26
"Greece","GRC",2011,1427.2
"Greece","GRC",2012,1477.53
"Greece","GRC",2013,1414.58
"Greece","GRC",2014,1474.3
"Greece","GRC",2015,1542.47
"Greece","GRC",2016,1731.43
"Greece","GRC",2017,1756
"Greece","GRC",2018,6530
"Greece","GRC",2019,9380
"Greece","GRC",2020,9570
"Greece","GRC",2021,12760
"Greece","GRC",2022,13890
"Greece","GRC",2023,15950
"Grenada","GRD",1961,2000
"Grenada","GRD",1962,2000
"Grenada","GRD",1963,2050
"Grenada","GRD",1964,2050
"Grenada","GRD",1965,2100
"Grenada","GRD",1966,2110
"Grenada","GRD",1967,2120
"Grenada","GRD",1968,2120
"Grenada","GRD",1969,2125
"Grenada","GRD",1970,2125
"Grenada","GRD",1971,2130
"Grenada","GRD",1972,2050
"Grenada","GRD",1973,2041
"Grenada","GRD",1974,1705
"Grenada","GRD",1975,1370
"Grenada","GRD",1976,907
"Grenada","GRD",1977,989
"Grenada","GRD",1978,1243
"Grenada","GRD",1979,1234
"Grenada","GRD",1980,1354
"Grenada","GRD",1981,1423
"Grenada","GRD",1982,1495
"Grenada","GRD",1983,1571
"Grenada","GRD",1984,1587
"Grenada","GRD",1985,1619
"Grenada","GRD",1986,1525
"Grenada","GRD",1987,1718
"Grenada","GRD",1988,1552
"Grenada","GRD",1989,1597
"Grenada","GRD",1990,1677
"Grenada","GRD",1991,1759
"Grenada","GRD",1992,1583
"Grenada","GRD",1993,1504
"Grenada","GRD",1994,1549
"Grenada","GRD",1995,1582
"Grenada","GRD",1996,1600
"Grenada","GRD",1997,1500
"Grenada","GRD",1998,1566.81
"Grenada","GRD",1999,1582.22
"Grenada","GRD",2000,1576.25
"Grenada","GRD",2001,1576.57
"Grenada","GRD",2002,1574.29
"Grenada","GRD",2003,1573
"Grenada","GRD",2004,1571.67
"Grenada","GRD",2005,1570.22
"Grenada","GRD",2006,1568.37
"Grenada","GRD",2007,1600
"Grenada","GRD",2008,1561.06
"Grenada","GRD",2009,1555.64
"Grenada","GRD",2010,1550.22
"Grenada","GRD",2011,1544.79
"Grenada","GRD",2012,1525
"Grenada","GRD",2013,1541.01
"Grenada","GRD",2014,1556.99
"Grenada","GRD",2015,1553.1
"Grenada","GRD",2016,1549
"Grenada","GRD",2017,1548.2
"Grenada","GRD",2018,1547.92
"Grenada","GRD",2019,1547.53
"Grenada","GRD",2020,1549.18
"Grenada","GRD",2021,1552.38
"Grenada","GRD",2022,1551.85
"Grenada","GRD",2023,1551.32
"Guadeloupe","GLP",1961,100
"Guadeloupe","GLP",1962,100
"Guadeloupe","GLP",1963,100
"Guadeloupe","GLP",1964,150
"Guadeloupe","GLP",1965,150
"Guadeloupe","GLP",1966,150
"Guadeloupe","GLP",1967,150
"Guadeloupe","GLP",1968,200
"Guadeloupe","GLP",1969,200
"Guadeloupe","GLP",1970,200
"Guadeloupe","GLP",1971,200
"Guadeloupe","GLP",1972,300
"Guadeloupe","GLP",1973,280
"Guadeloupe","GLP",1974,280
"Guadeloupe","GLP",1975,280
"Guadeloupe","GLP",1976,220
"Guadeloupe","GLP",1977,240
"Guadeloupe","GLP",1978,240
"Guadeloupe","GLP",1979,34
"Guadeloupe","GLP",1980,33
"Guadeloupe","GLP",1981,44
"Guadeloupe","GLP",1982,50
"Guadeloupe","GLP",1983,92
"Guadeloupe","GLP",1984,201
"Guadeloupe","GLP",1985,168
"Guadeloupe","GLP",1986,297
"Guadeloupe","GLP",1987,186
"Guadeloupe","GLP",1988,173
"Guadeloupe","GLP",1989,104
"Guadeloupe","GLP",1990,86
"Guadeloupe","GLP",1991,246
"Guadeloupe","GLP",1992,268
"Guadeloupe","GLP",1993,270
"Guadeloupe","GLP",1994,240
"Guadeloupe","GLP",1995,239
"Guadeloupe","GLP",1996,245
"Guadeloupe","GLP",1997,280
"Guadeloupe","GLP",1998,265
"Guadeloupe","GLP",1999,245
"Guadeloupe","GLP",2000,241
"Guadeloupe","GLP",2001,237
"Guadeloupe","GLP",2002,235
"Guadeloupe","GLP",2003,233
"Guadeloupe","GLP",2004,232
"Guadeloupe","GLP",2005,231
"Guadeloupe","GLP",2006,228
"Guatemala","GTM",1961,12200
"Guatemala","GTM",1962,13100
"Guatemala","GTM",1963,13900
"Guatemala","GTM",1964,14200
"Guatemala","GTM",1965,14800
"Guatemala","GTM",1966,16400
"Guatemala","GTM",1967,15800
"Guatemala","GTM",1968,15800
"Guatemala","GTM",1969,17000
"Guatemala","GTM",1970,17700
"Guatemala","GTM",1971,19000
"Guatemala","GTM",1972,20000
"Guatemala","GTM",1973,21000
"Guatemala","GTM",1974,21000
"Guatemala","GTM",1975,21500
"Guatemala","GTM",1976,20000
"Guatemala","GTM",1977,22600
"Guatemala","GTM",1978,22500
"Guatemala","GTM",1979,16628
"Guatemala","GTM",1980,21072
"Guatemala","GTM",1981,22380
"Guatemala","GTM",1982,23000
"Guatemala","GTM",1983,23300
"Guatemala","GTM",1984,24000
"Guatemala","GTM",1985,25500
"Guatemala","GTM",1986,25068
"Guatemala","GTM",1987,25569
"Guatemala","GTM",1988,21000
"Guatemala","GTM",1989,23000
"Guatemala","GTM",1990,26000
"Guatemala","GTM",1991,29000
"Guatemala","GTM",1992,22477
"Guatemala","GTM",1993,23368
"Guatemala","GTM",1994,23380
"Guatemala","GTM",1995,24288
"Guatemala","GTM",1996,24293
"Guatemala","GTM",1997,24389
"Guatemala","GTM",1998,25498
"Guatemala","GTM",1999,26408
"Guatemala","GTM",2000,26277
"Guatemala","GTM",2001,39562.33
"Guatemala","GTM",2002,47128.25
"Guatemala","GTM",2003,65980
"Guatemala","GTM",2004,58912.58
"Guatemala","GTM",2005,58967
"Guatemala","GTM",2006,95063.89
"Guatemala","GTM",2007,96524.46
"Guatemala","GTM",2008,94914.2
"Guatemala","GTM",2009,94301.85
"Guatemala","GTM",2010,94301.85
"Guatemala","GTM",2011,96769.4
"Guatemala","GTM",2012,94604.85
"Guatemala","GTM",2013,103697.57
"Guatemala","GTM",2014,108213.53
"Guatemala","GTM",2015,115099.06
"Guatemala","GTM",2016,122184.18
"Guatemala","GTM",2017,127480
"Guatemala","GTM",2018,134353
"Guatemala","GTM",2019,128422
"Guatemala","GTM",2020,132909
"Guatemala","GTM",2021,135671
"Guatemala","GTM",2022,150789
"Guatemala","GTM",2023,51902.36
"Guyana","GUY",1961,300
"Guyana","GUY",1962,310
"Guyana","GUY",1963,320
"Guyana","GUY",1964,330
"Guyana","GUY",1965,340
"Guyana","GUY",1966,350
"Guyana","GUY",1967,360
"Guyana","GUY",1968,370
"Guyana","GUY",1969,380
"Guyana","GUY",1970,387
"Guyana","GUY",1971,390
"Guyana","GUY",1972,400
"Guyana","GUY",1973,410
"Guyana","GUY",1974,380
"Guyana","GUY",1975,400
"Guyana","GUY",1976,410
"Guyana","GUY",1977,410
"Guyana","GUY",1978,420
"Guyana","GUY",1979,430
"Guyana","GUY",1980,440
"Guyana","GUY",1981,445
"Guyana","GUY",1982,450
"Guyana","GUY",1983,460
"Guyana","GUY",1984,460
"Guyana","GUY",1985,465
"Guyana","GUY",1986,470
"Guyana","GUY",1987,480
"Guyana","GUY",1988,480
"Guyana","GUY",1989,480
"Guyana","GUY",1990,460
"Guyana","GUY",1991,440
"Guyana","GUY",1992,420
"Guyana","GUY",1993,400
"Guyana","GUY",1994,360
"Guyana","GUY",1995,329
"Guyana","GUY",1996,282
"Guyana","GUY",1997,330
"Guyana","GUY",1998,490
"Guyana","GUY",1999,528.73
"Guyana","GUY",2000,757
"Guyana","GUY",2001,421
"Guyana","GUY",2002,500
"Guyana","GUY",2003,412.9
"Guyana","GUY",2004,381.9
"Guyana","GUY",2005,480.24
"Guyana","GUY",2006,368.68
"Guyana","GUY",2007,326.97
"Guyana","GUY",2008,318.88
"Guyana","GUY",2009,296.65
"Guyana","GUY",2010,185
"Guyana","GUY",2011,167
"Guyana","GUY",2012,73
"Guyana","GUY",2013,211
"Guyana","GUY",2014,577
"Guyana","GUY",2015,460
"Guyana","GUY",2016,1383
"Guyana","GUY",2017,5874
"Guyana","GUY",2018,8586
"Guyana","GUY",2019,9212.72
"Guyana","GUY",2020,7884.12
"Guyana","GUY",2021,1496.36
"Guyana","GUY",2022,392.14
"Guyana","GUY",2023,423.14
"Haiti","HTI",1961,40000
"Haiti","HTI",1962,40000
"Haiti","HTI",1963,41000
"Haiti","HTI",1964,42000
"Haiti","HTI",1965,43000
"Haiti","HTI",1966,44000
"Haiti","HTI",1967,45000
"Haiti","HTI",1968,46000
"Haiti","HTI",1969,47000
"Haiti","HTI",1970,48000
"Haiti","HTI",1971,49000
"Haiti","HTI",1972,50000
"Haiti","HTI",1973,52000
"Haiti","HTI",1974,53000
"Haiti","HTI",1975,54000
"Haiti","HTI",1976,55000
"Haiti","HTI",1977,55000
"Haiti","HTI",1978,55000
"Haiti","HTI",1979,57000
"Haiti","HTI",1980,58000
"Haiti","HTI",1981,59000
"Haiti","HTI",1982,61000
"Haiti","HTI",1983,62000
"Haiti","HTI",1984,65000
"Haiti","HTI",1985,62000
"Haiti","HTI",1986,62000
"Haiti","HTI",1987,61000
"Haiti","HTI",1988,60000
"Haiti","HTI",1989,58000
"Haiti","HTI",1990,57000
"Haiti","HTI",1991,49601.14
"Haiti","HTI",1992,45000
"Haiti","HTI",1993,45724.63
"Haiti","HTI",1994,45453.82
"Haiti","HTI",1995,45823.52
"Haiti","HTI",1996,46055.59
"Haiti","HTI",1997,49012.26
"Haiti","HTI",1998,45973.76
"Haiti","HTI",1999,45919.81
"Haiti","HTI",2000,45000
"Haiti","HTI",2001,42000
"Haiti","HTI",2002,51100
"Haiti","HTI",2003,51000
"Haiti","HTI",2004,47000
"Haiti","HTI",2005,54000
"Haiti","HTI",2006,54000
"Haiti","HTI",2007,58000
"Haiti","HTI",2008,45000
"Haiti","HTI",2009,56446.14
"Haiti","HTI",2010,62836.6
"Haiti","HTI",2011,71525.52
"Haiti","HTI",2012,80229.6
"Haiti","HTI",2013,88253
"Haiti","HTI",2014,97078.3
"Haiti","HTI",2015,188902.48
"Haiti","HTI",2016,352139
"Haiti","HTI",2017,300031.44
"Haiti","HTI",2018,254825
"Haiti","HTI",2019,198976
"Haiti","HTI",2020,171984
"Haiti","HTI",2021,170000
"Haiti","HTI",2022,171433.42
"Haiti","HTI",2023,194896.47
"High-income countries",NA,1961,82085
"High-income countries",NA,1962,79747
"High-income countries",NA,1963,90847
"High-income countries",NA,1964,71087
"High-income countries",NA,1965,94397
"High-income countries",NA,1966,94960
"High-income countries",NA,1967,115703
"High-income countries",NA,1968,92894
"High-income countries",NA,1969,114436
"High-income countries",NA,1970,84218
"High-income countries",NA,1971,126299
"High-income countries",NA,1972,97787
"High-income countries",NA,1973,142512
"High-income countries",NA,1974,131475
"High-income countries",NA,1975,147944
"High-income countries",NA,1976,198533
"High-income countries",NA,1977,183542
"High-income countries",NA,1978,215221
"High-income countries",NA,1979,186240
"High-income countries",NA,1980,341023
"High-income countries",NA,1981,246500
"High-income countries",NA,1982,330523
"High-income countries",NA,1983,394959
"High-income countries",NA,1984,352879
"High-income countries",NA,1985,343308
"High-income countries",NA,1986,448815
"High-income countries",NA,1987,429694
"High-income countries",NA,1988,326237
"High-income countries",NA,1989,275618
"High-income countries",NA,1990,340528
"High-income countries",NA,1991,380423.7
"High-income countries",NA,1992,508471.84
"High-income countries",NA,1993,337141.16
"High-income countries",NA,1994,363047.1
"High-income countries",NA,1995,358389.38
"High-income countries",NA,1996,414088.03
"High-income countries",NA,1997,404980.53
"High-income countries",NA,1998,440290.62
"High-income countries",NA,1999,435529.47
"High-income countries",NA,2000,529886.25
"High-income countries",NA,2001,539696.7
"High-income countries",NA,2002,562624.8
"High-income countries",NA,2003,568767
"High-income countries",NA,2004,557134.4
"High-income countries",NA,2005,684688.9
"High-income countries",NA,2006,689759.06
"High-income countries",NA,2007,657021.7
"High-income countries",NA,2008,434378.6
"High-income countries",NA,2009,736040.94
"High-income countries",NA,2010,579941.2
"High-income countries",NA,2011,598964.56
"High-income countries",NA,2012,642553.4
"High-income countries",NA,2013,573390.5
"High-income countries",NA,2014,615017.25
"High-income countries",NA,2015,652280.7
"High-income countries",NA,2016,628957.7
"High-income countries",NA,2017,690920.75
"High-income countries",NA,2018,661996.25
"High-income countries",NA,2019,687286.6
"High-income countries",NA,2020,774648.25
"High-income countries",NA,2021,773999.8
"High-income countries",NA,2022,812197.9
"High-income countries",NA,2023,789504.1
"Honduras","HND",1961,3586
"Honduras","HND",1962,3683
"Honduras","HND",1963,3823
"Honduras","HND",1964,3960
"Honduras","HND",1965,4104
"Honduras","HND",1966,4245
"Honduras","HND",1967,4412
"Honduras","HND",1968,4567
"Honduras","HND",1969,4673
"Honduras","HND",1970,4901
"Honduras","HND",1971,3710
"Honduras","HND",1972,4200
"Honduras","HND",1973,4200
"Honduras","HND",1974,4500
"Honduras","HND",1975,4600
"Honduras","HND",1976,4800
"Honduras","HND",1977,5200
"Honduras","HND",1978,5400
"Honduras","HND",1979,5600
"Honduras","HND",1980,5800
"Honduras","HND",1981,5800
"Honduras","HND",1982,6000
"Honduras","HND",1983,6200
"Honduras","HND",1984,6300
"Honduras","HND",1985,6500
"Honduras","HND",1986,6700
"Honduras","HND",1987,5000
"Honduras","HND",1988,4000
"Honduras","HND",1989,3000
"Honduras","HND",1990,2280
"Honduras","HND",1991,2513
"Honduras","HND",1992,2486
"Honduras","HND",1993,797
"Honduras","HND",1994,800
"Honduras","HND",1995,800
"Honduras","HND",1996,800
"Honduras","HND",1997,800
"Honduras","HND",1998,800
"Honduras","HND",1999,800
"Honduras","HND",2000,750
"Honduras","HND",2001,750
"Honduras","HND",2002,896
"Honduras","HND",2003,1007
"Honduras","HND",2004,1124
"Honduras","HND",2005,1241
"Honduras","HND",2006,1400
"Honduras","HND",2007,1638
"Honduras","HND",2008,1650
"Honduras","HND",2009,1700
"Honduras","HND",2010,1613.63
"Honduras","HND",2011,1354.03
"Honduras","HND",2012,1257.99
"Honduras","HND",2013,1185.28
"Honduras","HND",2014,979.77
"Honduras","HND",2015,1600.17
"Honduras","HND",2016,2960.17
"Honduras","HND",2017,1846.7
"Honduras","HND",2018,2135.68
"Honduras","HND",2019,2314.19
"Honduras","HND",2020,2098.86
"Honduras","HND",2021,2182.91
"Honduras","HND",2022,2198.65
"Honduras","HND",2023,2160.14
"Hungary","HUN",2018,0
"Hungary","HUN",2019,0
"Hungary","HUN",2020,0
"Hungary","HUN",2021,0
"Hungary","HUN",2022,0
"Hungary","HUN",2023,0
"Indonesia","IDN",1961,30000
"Indonesia","IDN",1962,30000
"Indonesia","IDN",1963,30000
"Indonesia","IDN",1964,35000
"Indonesia","IDN",1965,35000
"Indonesia","IDN",1966,50000
"Indonesia","IDN",1967,50000
"Indonesia","IDN",1968,50000
"Indonesia","IDN",1969,40000
"Indonesia","IDN",1970,33000
"Indonesia","IDN",1971,28000
"Indonesia","IDN",1972,36000
"Indonesia","IDN",1973,40000
"Indonesia","IDN",1974,55400
"Indonesia","IDN",1975,55800
"Indonesia","IDN",1976,44000
"Indonesia","IDN",1977,57600
"Indonesia","IDN",1978,47000
"Indonesia","IDN",1979,39019
"Indonesia","IDN",1980,46373
"Indonesia","IDN",1981,72192
"Indonesia","IDN",1982,51465
"Indonesia","IDN",1983,45745
"Indonesia","IDN",1984,58097
"Indonesia","IDN",1985,62802
"Indonesia","IDN",1986,71100
"Indonesia","IDN",1987,56600
"Indonesia","IDN",1988,62520
"Indonesia","IDN",1989,61302
"Indonesia","IDN",1990,84592
"Indonesia","IDN",1991,91420
"Indonesia","IDN",1992,93267
"Indonesia","IDN",1993,92721
"Indonesia","IDN",1994,102037
"Indonesia","IDN",1995,162697
"Indonesia","IDN",1996,143151
"Indonesia","IDN",1997,129952
"Indonesia","IDN",1998,130950
"Indonesia","IDN",1999,126104
"Indonesia","IDN",2000,145795
"Indonesia","IDN",2001,141703
"Indonesia","IDN",2002,238182
"Indonesia","IDN",2003,255959
"Indonesia","IDN",2004,221774
"Indonesia","IDN",2005,227577
"Indonesia","IDN",2006,239463
"Indonesia","IDN",2007,201635
"Indonesia","IDN",2008,244215
"Indonesia","IDN",2009,257642
"Indonesia","IDN",2010,224278
"Indonesia","IDN",2011,275953
"Indonesia","IDN",2012,294200
"Indonesia","IDN",2013,289901
"Indonesia","IDN",2014,307326
"Indonesia","IDN",2015,382530
"Indonesia","IDN",2016,304938
"Indonesia","IDN",2017,363157
"Indonesia","IDN",2018,410084
"Indonesia","IDN",2019,461613
"Indonesia","IDN",2020,609049
"Indonesia","IDN",2021,669000
"Indonesia","IDN",2022,866000
"Indonesia","IDN",2023,874046.5
"Ireland","IRL",2018,0
"Ireland","IRL",2019,0
"Ireland","IRL",2020,0
"Ireland","IRL",2021,0
"Ireland","IRL",2022,0
"Ireland","IRL",2023,0
"Israel","ISR",1961,800
"Israel","ISR",1962,1200
"Israel","ISR",1963,1550
"Israel","ISR",1964,1550
"Israel","ISR",1965,1400
"Israel","ISR",1966,2300
"Israel","ISR",1967,3500
"Israel","ISR",1968,4750
"Israel","ISR",1969,5200
"Israel","ISR",1970,4100
"Israel","ISR",1971,7600
"Israel","ISR",1972,11750
"Israel","ISR",1973,12350
"Israel","ISR",1974,15000
"Israel","ISR",1975,17050
"Israel","ISR",1976,18500
"Israel","ISR",1977,21800
"Israel","ISR",1978,24200
"Israel","ISR",1979,32900
"Israel","ISR",1980,32000
"Israel","ISR",1981,8000
"Israel","ISR",1982,40100
"Israel","ISR",1983,61600
"Israel","ISR",1984,52500
"Israel","ISR",1985,77200
"Israel","ISR",1986,68000
"Israel","ISR",1987,134700
"Israel","ISR",1988,35800
"Israel","ISR",1989,20000
"Israel","ISR",1990,48000
"Israel","ISR",1991,52700
"Israel","ISR",1992,74880
"Israel","ISR",1993,47590
"Israel","ISR",1994,49400
"Israel","ISR",1995,56750
"Israel","ISR",1996,76000
"Israel","ISR",1997,79347
"Israel","ISR",1998,65684
"Israel","ISR",1999,55900
"Israel","ISR",2000,81303
"Israel","ISR",2001,78600
"Israel","ISR",2002,94230
"Israel","ISR",2003,59470
"Israel","ISR",2004,73160
"Israel","ISR",2005,85640
"Israel","ISR",2006,84909
"Israel","ISR",2007,85913
"Israel","ISR",2008,53130
"Israel","ISR",2009,84968.14
"Israel","ISR",2010,69545
